"","ID","TIMESTAMP","DIA","MES","year","ESTADO","Municipio","DE","PF","MIF","MAF","PFF","AFIF","PEF","PMF","PMUF","AMPF","DOF","CIF","PL","MIL","MAL","PFL","AFIFL","PEL","PML","PMUL","AMPL","DOL","CIL","ARL","ARC","CARG","CART","VE","AC","AP","DEL","TOR","DTRA","PRE","FCRU","ELE","TAX","DRO","VEH","VAL","asegur","corpo","team","com","arm","uni","din","veh","mar","coc","her","dr","otr","arl_d","arc_d","sedena","semar","bom","bomu","pfp","pes","pmu","min","afi","date","muncode","capital","dist_capital","NOM_MUN","pop","RANGE","MEAN","STD","party_mixed","fed_party","densidad","cartel","pct.poor","pct.extpoor","gini"
"61",61,1183179610,30,6,2007,28,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,1,0,0,0,0,0,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2007-06-30,28022,0,288.288952753,"Matamoros",489193,55,2.9113,8.35631,"PRI",0,16.2142540157481,1,37,4.6,0.419
"62",62,1185339610,25,7,2007,30,193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,1,0,0,0,0,0,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2007-07-25,30193,0,89.2925129256,"Veracruz",552156,119,24.644,18.751,"PAN",1,135.655721892188,1,30.9,4.7,0.466
"63",63,1185598810,28,7,2007,28,32,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,24,432,2,0,0,0,0,192,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2007-07-28,28032,0,275.38301462,"Reynosa",608891,207,82.5907,37.1785,"PAN",1,21.9021735871254,1,33.7,3.5,0.409
"64",64,1185598810,28,7,2007,2,4,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,1,0,9999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2007-07-28,2004,0,138.36065646,"Tijuana",1559683,1283,375.162,222.34,"PAN",1,51.1234879138975,1,32.8,3.5,0.438
"65",65,1186462810,7,8,2007,27,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,1,0,0,0,0,1,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007-08-07,27004,1,0,"Centro",640359,98,6.50144,8.73282,"PRI",0,65.6899663835707,1,37.8,5.3,0.468
"66",66,1187326810,17,8,2007,8,29,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,212,0,1,0,0,1,0,1,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08-17,8029,0,294.239372912,"Guadalupe y Calvo",53499,2968,2015.63,559.865,"PAN-PRD",1,7.08640076704274,1,89.8,47.1,0.464
"67",67,1187931610,24,8,2007,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,1,0,0,0,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007-08-24,25002,0,97.3168572484,"Angostura",44993,374,11.9988,28.2268,"PRI",0,13.947245636291,1,52.4,7.2,0.416
"68",68,1188882010,4,9,2007,30,87,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,230,0,1,0,0,0,0,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2007-09-04,30087,1,0,"Xalapa",457928,926,1239.47,201.347,"PRI",0,173.654950495682,0,37.4,5.6,0.462
"69",69,1189141210,7,9,2007,20,67,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,233,0,1,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2007-09-07,20067,1,0,"Oaxaca de Ju<e1>rez",263357,1587,1797.54,330.52,"PRI",0,153.660334638791,0,30.9,4.4,0.473
"70",70,1189227610,8,9,2007,26,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,234,0,0,0,0,0,0,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007-09-08,26030,1,0,"Hermosillo",784342,1054,182.341,148.103,"PRI",0,8.47549294530002,1,25.4,3,0.438
"71",71,1189486810,11,9,2007,19,39,11,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1,4,0,0,3,0,0,0,0,237,0,0,0,0,0,1,1,9999,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2007-09-11,19039,1,0,"Monterrey",1135550,1748,737.836,280.563,"PAN",1,87.7745616696618,1,21,1.8,0.455
"72",72,1189573210,12,9,2007,12,55,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,238,0,1,0,0,0,0,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2007-09-12,12055,0,111.865577731,"Taxco de Alarc<f3>n",104053,1918,1638.6,418.659,"PAN",1,41.6101608693166,0,59.2,17.6,0.437
"73",73,1189746010,14,9,2007,10,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,240,0,1,0,0,0,1,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-14,10005,1,0,"Durango",582267,1933,2273.89,283.806,"PRI",0,15.6617763364752,1,42.2,5.1,0.436
"74",74,1190178010,19,9,2007,10,23,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,245,0,1,0,0,0,0,1,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-19,10023,0,74.1111952906,"Pueblo Nuevo",49162,3200,1806.59,649.799,"PAN",1,8.69693554933662,0,74.8,24.6,0.476
"75",75,1190437210,22,9,2007,11,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,1,0,0,0,0,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-22,11007,0,71.2814256929,"Celaya",468469,873,1830.58,126.884,"PAN",1,131.617009257648,0,39.6,5.4,0.477
"76",76,1190610010,24,9,2007,19,6,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,49,1611,4,0,0,0,0,250,0,0,0,0,0,0,1,10,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2007-09-24,19006,0,17.5520597344,"Apodaca",523370,123,420.449,25.7097,"PRI",0,104.398561277405,1,18,1.1,0.395
"77",77,1190696410,25,9,2007,1,2,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,9999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2007-09-25,1002,0,44.9649306953,"Asientos",45492,715,2068.68,79.4426,"PAN",1,57.6136156299465,1,67.1,8,0.371
"78",78,1190782810,26,9,2007,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,252,0,1,0,0,0,0,0,9999,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2007-09-26,5030,1,0,"Saltillo",725123,2152,1980.26,274.412,"PRI",0,20.7173113801746,1,23.5,2.2,0.442
"79",79,1190955610,28,9,2007,26,18,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,1,0,0,0,1,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-28,26018,0,202.140083074,"Cajeme",409310,1108,156.817,132.697,"PRI",0,11.230265290587,0,26.6,2.4,0.421
"80",80,1191474010,4,10,2007,17,15,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,260,0,1,0,0,0,1,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2007-10-04,17015,0,21.4267238063,"Miacatl<e1>n",24990,1325,1242.56,238.161,"PRI",0,46.0802034918338,0,69,19.7,0.431
"81",81,1191560410,5,10,2007,28,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,39,0,9,0,0,0,0,261,0,1,0,0,1,0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2007-10-05,28038,0,212.618961736,"Tampico",297554,40,4.28635,9.40359,"OTHER",0,106.610055875654,1,27.4,2.9,0.442
"82",82,1191819610,8,10,2007,28,17,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007-10-08,28017,0,42.5412620269,"Jaumave",15105,2786,1331.37,475.847,"PRI",0,9.16705269915577,0,68.6,17,0.434
"83",83,1192510810,16,10,2007,28,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,61,5370,3,0,0,0,0,272,0,1,0,0,0,1,1,10,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2007-10-16,28001,0,85.7857079623,"Abasolo",12070,466,109.573,56.4496,"PRI",0,13.2802608808543,0,67.4,16.4,0.411
"84",84,1193115610,23,10,2007,27,8,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-23,27008,0,53.2745159206,"Huimanguillo",179285,1026,31.9435,73.6639,"PRI",0,36.6001825973354,1,69.9,23.7,0.466
"85",85,1193115610,23,10,2007,16,53,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,1,0,0,0,0,1,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-23,16053,1,0,"Morelia",729279,1648,2178.85,191.526,"PAN",1,70.9040105214525,1,38,5.9,0.475
"86",86,1193202010,24,10,2007,25,6,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,6,0,27,402,4,0,1,0,0,280,0,1,0,0,0,0,0,6,13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2007-10-24,25006,1,0,"Culiac<e1>n",858638,1874,151.844,194.008,"PRI",0,23.1550758980324,1,29.8,3,0.437
"87",87,1193547610,28,10,2007,26,49,0,2,1,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,1,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007-10-28,26049,0,237.508269209,"Quiriego",3356,2079,395.41,252.555,"PAN",1,5.51229164339853,0,41.7,11.7,0.404
"88",88,1193547610,28,10,2007,15,104,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,1,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2007-10-28,15104,0,55.7337825502,"Tlalnepantla de Baz",664225,491,2317.17,98.5028,"PAN",1,218.610025832283,0,30.8,4,0.437
"89",89,1193637610,29,10,2007,12,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2007-10-29,12057,0,127.305657911,"T<e9>cpan de Galeana",62071,3010,705.917,579.625,"PRD",0,9.81823684851552,0,71.1,29.8,0.469
"90",90,1193637610,29,10,2007,10,18,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3,10,0,0,0,0,0,286,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2007-10-29,10018,0,223.996656048,"El Oro",11320,1851,1823.34,234.892,"PRI",0,7.36402464795539,0,59.5,10,0.426
"91",91,1193724010,30,10,2007,20,59,12,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,0,6,2,45,1097,3,0,1,0,0,287,0,0,0,0,0,0,1,10,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2007-10-30,20059,0,82.1572433319,"Miahuatl<e1>n de Porfirio D<ed>az",41387,1506,1690.93,237.197,"PAN",1,24.3259333970186,0,76.3,34,0.452
"92",92,1193810410,31,10,2007,2,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,129,5,0,1,0,0,288,0,1,0,0,0,0,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2007-10-31,2004,0,138.36065646,"Tijuana",1559683,1283,375.162,222.34,"PAN",1,51.1234879138975,1,32.8,3.5,0.438
"93",93,1194588010,9,11,2007,28,38,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,5,40,473,10,0,1,0,0,297,0,0,0,0,0,0,0,10,2,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2007-11-09,28038,0,212.618961736,"Tampico",297554,40,4.28635,9.40359,"OTHER",0,106.610055875654,1,27.4,2.9,0.442
"94",94,1194674410,10,11,2007,26,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,233,6646,1,0,1,0,0,298,0,1,0,0,0,0,0,10,6,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2007-11-10,26017,0,210.367768393,"Caborca",81309,1255,295.205,220.279,"PAN",1,5.71750706135608,0,38.7,5.5,0.411
"95",95,1195192810,16,11,2007,10,34,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,304,0,1,0,0,0,0,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-11-16,10034,0,250.692018961,"Tamazula",26368,2787,1187.63,656.171,"PRI",0,3.58718785946255,1,82.1,35.9,0.409
"96",96,1195624810,21,11,2007,10,26,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,309,0,1,0,0,0,0,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-11-21,10026,0,126.022783169,"San Dimas",19691,2886,2124.05,579.182,"PAN",1,6.61271867513759,0,83.7,32,0.425
"97",97,1195711210,22,11,2007,18,8,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,4,2,0,0,0,0,310,0,1,0,0,1,0,1,10,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2007-11-22,18008,0,7.08232319647,"Xalisco",49102,2159,924.543,372.557,"PRI",0,27.4576679539595,0,37,4.3,0.42
"98",98,1195970410,25,11,2007,2,4,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,1,0,0,0,0,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-11-25,2004,0,138.36065646,"Tijuana",1559683,1283,375.162,222.34,"PAN",1,51.1234879138975,1,32.8,3.5,0.438
"99",99,1196056810,26,11,2007,30,124,6,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,22,93,5,0,0,0,0,314,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2007-11-26,30124,0,110.084487983,"Papantla",158599,356,103.106,57.4612,"PRI",0,40.1968500700161,0,68.5,25.5,0.477
"100",100,1196316010,29,11,2007,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007-11-29,24028,1,0,"San Luis Potos<ed>",772604,1229,1926.87,209.088,"PAN",1,41.3078792934623,1,28.9,2.9,0.455
"101",101,1196402410,30,11,2007,8,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,318,0,1,0,0,0,1,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2007-11-30,8047,0,237.297088237,"Moris",5312,1895,1359.32,351.913,"PAN",1,5.8023173379306,0,76.6,20.9,0.374
"102",102,1196402410,30,11,2007,24,28,0,5,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,9999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2007-11-30,24028,1,0,"San Luis Potos<ed>",772604,1229,1926.87,209.088,"PAN",1,41.3078792934623,1,28.9,2.9,0.455
"103",103,1196575210,2,12,2007,8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,37,3,0,0,0,0,320,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2007-12-02,8005,0,325.101437641,"Ascensi<f3>n",23975,1244,1295.7,130.851,"PAN",1,2.79894399294067,0,64.6,20.6,0.426
"104",104,1196748010,4,12,2007,8,47,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,322,0,1,0,0,0,1,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007-12-04,8047,0,237.297088237,"Moris",5312,1895,1359.32,351.913,"PAN",1,5.8023173379306,0,76.6,20.9,0.374
"105",105,1196920810,6,12,2007,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,1,0,0,0,0,324,0,0,0,0,0,0,0,9999,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2007-12-06,8005,0,325.101437641,"Ascensi<f3>n",23975,1244,1295.7,130.851,"PAN",1,2.79894399294067,0,64.6,20.6,0.426
"106",106,1197007210,7,12,2007,20,141,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007-12-07,20141,0,253.085518312,"San Francisco del Mar",7232,153,-1.41739,9.83237,"PRD",0,3.74292891319,0,83.1,42.6,0.427
"107",107,1197525610,13,12,2007,7,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2007-12-13,7040,0,192.447144967,"Huixtla",51359,1586,190.638,361,"OTHER",0,32.8883352867055,0,65.7,18,0.448
"108",108,1197698410,15,12,2007,2,4,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,333,0,1,0,0,0,0,0,9999,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-12-15,2004,0,138.36065646,"Tijuana",1559683,1283,375.162,222.34,"PAN",1,51.1234879138975,1,32.8,3.5,0.438
"109",109,1198648810,26,12,2007,19,9,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,1,0,0,0,0,0,9999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007-12-26,19009,0,31.3294452616,"Cadereyta Jim<e9>nez",86445,1181,319.429,92.4168,"PAN",1,42.7577033082329,1,28,2.5,0.396
"110",110,1198908010,29,12,2007,32,56,1,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,1,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2007-12-29,32056,1,0,"Zacatecas",138176,564,2323.42,101.524,"PAN",1,58.2894258141074,1,29.5,3.5,0.472
"111",111,1199340010,3,1,2008,28,38,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2008-01-03,28038,0,212.618961736,"Tampico",297554,40,4.28635,9.40359,"PRI",0,106.610055875654,1,27.4,2.9,0.442
"112",112,1199685610,7,1,2008,28,33,10,3,0,0,0,0,0,0,0,0,3,0,10,5,0,5,0,0,0,0,0,0,0,15,0,0,0,0,0,1,1,0,356,0,0,0,0,0,0,0,9999,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2008-01-07,28033,0,270.348903954,"R<ed>o Bravo",118259,40,21.8114,6.78914,"PRI",0,28.2683927442681,1,48.1,8,0.414
"113",113,1199772010,8,1,2008,28,32,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,357,0,0,0,0,0,1,1,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2008-01-08,28032,0,275.38301462,"Reynosa",608891,207,82.5907,37.1785,"PRI",0,21.9021735871254,1,33.7,3.5,0.409
"114",114,1199944810,10,1,2008,16,49,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0,0,1,0,9999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2008-01-10,16049,0,35.6128575454,"Madero",17427,2176,1727.86,379.384,"PRI",0,9.25432193451181,1,79.9,34.4,0.429
"115",115,1200031210,11,1,2008,15,58,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,360,0,1,0,0,0,0,0,9999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2008-01-11,15058,0,68.5839922886,"Nezahualc<U+000F9BF4>l",1110565,39,2236.52,8.0602,"PRD",0,181.405268895999,1,38.8,4.7,0.394
"116",116,1200031210,11,1,2008,23,5,5,2,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,3,8,2,18,0,1,0,0,0,0,360,0,1,0,0,0,1,1,2,28,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,2008-01-11,23005,0,333.250000267,"Benito Ju<e1>rez",661176,20,6.6644,3.51832,"OTHER",0,18.7142078658634,1,26.3,3.2,0.448
"117",117,1200117610,12,1,2008,8,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,12,368,0,0,0,0,0,361,0,1,0,0,0,1,1,9999,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2008-01-12,8019,1,0,"Chihuahua",819543,1563,1687.78,261.269,"PAN",1,11.7676660312364,1,27,2,0.422
"118",118,1200117610,12,1,2008,12,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,9999,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2008-01-12,12001,0,86.9626893236,"Acapulco de Ju<e1>rez",789971,2058,314.294,307.178,"PRD",0,37.339925983819,1,51.6,13.6,0.444
"119",119,1200290410,14,1,2008,25,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,1,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2008-01-14,25006,1,0,"Culiac<e1>n",858638,1874,151.844,194.008,"PRI",0,23.1550758980324,1,29.8,3,0.437
"120",120,1200463210,16,1,2008,20,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,1,0,9999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2008-01-16,20043,0,197.612592425,"Heroica Ciudad de Juchit<e1>n de Zaragoza",93038,458,3.18419,33.3719,"OTHER",0,10.4875850829302,0,60.2,11.3,0.429
"121",121,1200549610,17,1,2008,2,4,3,8,0,0,1,0,0,0,0,0,1,6,3,0,0,2,0,0,0,1,0,0,0,79,32,0,0,2,0,0,0,0,366,0,1,0,0,0,0,1,6,8,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,2008-01-17,2004,0,138.36065646,"Tijuana",1559683,1283,375.162,222.34,"PAN",1,51.1234879138975,1,32.8,3.5,0.438
"122",122,1200549610,17,1,2008,14,119,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,5,13,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2008-01-17,14119,0,54.7417812552,"Zacoalco de Torres",27901,1118,1529.64,236.371,"PRI",0,26.8521529126642,0,49,7.1,0.382
