"","muncode","year","name1","name2","lastn1","lastn2","party_mixed","fed_party"
"13942",21164,"2010","MARTIN","DEJESUS","HUERTA","RUIZ","PRI",0
"13943",21164,"2011","ISAURO","CRISOFORO","RENDON","VARGAS","PRI",0
"13944",21164,"2012","ISAURO","CRISOFORO","RENDON","VARGAS","PRI",0
"13945",21164,"2013","ISAURO","CRISOFORO","RENDON","VARGAS","PRI",1
"13946",21165,"2006","ISMAEL","SANCHEZ","MUÑOZ","RUIZ ","PRI",0
"13947",21165,"2007","ISMAEL","SANCHEZ","MUÑOZ","RUIZ ","PRI",0
"13948",21165,"2008","ABRAHAM","MUNIVE","PEREZ","RUIZ ","PRI",0
"13949",21165,"2009","ABRAHAM","MUNIVE","PEREZ","RUIZ ","PRI",0
"13950",21165,"2010","ABRAHAM","MUNIVE","PEREZ","RUIZ ","PRI",0
"13951",21165,"2011","DOLORES","SANCHEZ","PEREZ","RUIZ ","PRI",0
"13952",21165,"2012","DOLORES","SANCHEZ","PEREZ","RUIZ ","PRI",0
"13953",21165,"2013","DOLORES","SANCHEZ","PEREZ","RUIZ ","PRI",1
"13954",21166,"2006","HONORIO","GIL","GAVILAN","MORALES ","PRD",0
"13955",21166,"2007","HONORIO","GIL","GAVILAN","MORALES ","PRD",0
"13956",21166,"2008","JOSE","BENITO","MERINO","PALACIOS","PRI",0
"13957",21166,"2009","JOSE","BENITO","MERINO","PALACIOS","PRI",0
"13958",21166,"2010","JOSE","BENITO","MERINO","PALACIOS","PRI",0
"13959",21166,"2011","SERGIO","HUGO","CHAMOL","MERINO","PAN-PRD",1
"13960",21166,"2012","SERGIO","HUGO","CHAMOL","MERINO","PAN-PRD",1
"13961",21166,"2013","SERGIO","HUGO","CHAMOL","MERINO","PAN-PRD",0
"13962",21167,"2006","IMELDA","HERNANDEZ","FERNANDEZ","MARTIÑON","PAN",1
"13963",21167,"2007","IMELDA","HERNANDEZ","FERNANDEZ","MARTIÑON","PAN",1
"13964",21167,"2008","JOSE","LUIS","GUZMAN","HUERTA","PRI",0
"13965",21167,"2009","JOSE","LUIS","GUZMAN","HUERTA","PRI",0
"13966",21167,"2010","JOSE","LUIS","GUZMAN","HUERTA","PRI",0
"13967",21167,"2011","ANGEL","GILBERTO","MALPICA","HERNANDEZ","PRI",0
"13968",21167,"2012","ANGEL","GILBERTO","MALPICA","HERNANDEZ","PRI",0
"13969",21167,"2013","ANGEL","GILBERTO","MALPICA","HERNANDEZ","PRI",1
"13970",21168,"2006","JULIAN","PEÑA","HIDALGO","BARRIENTOS ","PRI",0
"13971",21168,"2007","JULIAN","PEÑA","HIDALGO","BARRIENTOS ","PRI",0
"13972",21168,"2008","JUAN","MANUEL","VALERO","GONZALEZ","PRI",0
"13973",21168,"2009","JUAN","MANUEL","VALERO","GONZALEZ","PRI",0
"13974",21168,"2010","JUAN","MANUEL","VALERO","GONZALEZ","PRI",0
"13975",21168,"2011","FORTINO","ALVARADO","ORTEGA","GONZALEZ","PRI",0
"13976",21168,"2012","FORTINO","ALVARADO","ORTEGA","GONZALEZ","PRI",0
"13977",21168,"2013","FORTINO","ALVARADO","ORTEGA","GONZALEZ","PRI",1
"13978",21169,"2006","JOSE","VENANCIO","OJEDA","HOYOS","OTHER",0
"13979",21169,"2007","JOSE","VENANCIO","OJEDA","HOYOS","OTHER",0
"13980",21169,"2008","LISANDRO","ARISTIDES","CAMPOS","CORDOVA","PRI",0
"13981",21169,"2009","LISANDRO","ARISTIDES","CAMPOS","CORDOVA","PRI",0
"13982",21169,"2010","LISANDRO","ARISTIDES","CAMPOS","CORDOVA","PRI",0
"13983",21169,"2011","ARTURO","SINOE","MORALES","MARTINEZ","PRI",0
"13984",21169,"2012","ARTURO","SINOE","MORALES","MARTINEZ","PRI",0
"13985",21169,"2013","ARTURO","SINOE","MORALES","MARTINEZ","PRI",1
"13986",21170,"2006","ANTONIO","LOPEZ","GONZALEZ","GONZALEZ ","PAN",1
"13987",21170,"2007","ANTONIO","LOPEZ","GONZALEZ","GONZALEZ ","PAN",1
"13988",21170,"2008","LAURA","IVONNE","ZAPATA","MARTINEZ","PRI",0
"13989",21170,"2009","LAURA","IVONNE","ZAPATA","MARTINEZ","PRI",0
"13990",21170,"2010","LAURA","IVONNE","ZAPATA","MARTINEZ","PRI",0
"13991",21170,"2011","ANTONIO","LOPEZ","GONZALEZ","MARTINEZ","PAN-PRD",1
"13992",21170,"2012","ANTONIO","LOPEZ","GONZALEZ","MARTINEZ","PAN-PRD",1
"13993",21170,"2013","ANTONIO","LOPEZ","GONZALEZ","MARTINEZ","PAN-PRD",0
"13994",21171,"2006","MARCIAL","BERNARDINO","MOTA","GONZALEZ","PRI",0
"13995",21171,"2007","MARCIAL","BERNARDINO","MOTA","GONZALEZ","PRI",0
"13996",21171,"2008","ALVARO","TORRES","DELROSARIO","GONZALEZ","OTHER",0
"13997",21171,"2009","ALVARO","TORRES","DELROSARIO","GONZALEZ","OTHER",0
"13998",21171,"2010","ALVARO","TORRES","DELROSARIO","GONZALEZ","OTHER",0
"13999",21171,"2011","MARIA","CELIA","GONZALEZ","HERNANDEZ","PRI",0
"14000",21171,"2012","MARIA","CELIA","GONZALEZ","HERNANDEZ","PRI",0
"14001",21171,"2013","MARIA","CELIA","GONZALEZ","HERNANDEZ","PRI",1
"14002",21172,"2006","DAVID","GARCIA","CARMONA","LORENZO ","PRI",0
"14003",21172,"2007","DAVID","GARCIA","CARMONA","LORENZO ","PRI",0
"14004",21172,"2008","OSCAR","MENDEZ","DIAZ","LORENZO ","PRI",0
"14005",21172,"2009","OSCAR","MENDEZ","DIAZ","LORENZO ","PRI",0
"14006",21172,"2010","OSCAR","MENDEZ","DIAZ","LORENZO ","PRI",0
"14007",21172,"2011","MARCO","ANTONIO","URIBE","PEÑA","PRI",0
"14008",21172,"2012","MARCO","ANTONIO","URIBE","PEÑA","PRI",0
"14009",21172,"2013","MARCO","ANTONIO","URIBE","PEÑA","PRI",1
"14010",21173,"2006","CIPRIANO","PALESTINA","FLORES","FARFAN ","PRI",0
"14011",21173,"2007","CIPRIANO","PALESTINA","FLORES","FARFAN ","PRI",0
"14012",21173,"2008","JOSE","PEDRO","LOPEZ","CARCAÑO","PAN",1
"14013",21173,"2009","JOSE","PEDRO","LOPEZ","CARCAÑO","PAN",1
"14014",21173,"2010","JOSE","PEDRO","LOPEZ","CARCAÑO","PAN",1
"14015",21173,"2011","HUGO","BORZANI","GONZALEZ","CARCAÑO","PAN-PRD",1
"14016",21173,"2012","HUGO","BORZANI","GONZALEZ","CARCAÑO","PAN-PRD",1
"14017",21173,"2013","HUGO","BORZANI","GONZALEZ","CARCAÑO","PAN-PRD",0
"14018",21174,"2006","CARLOS","ENRIQUE","PEREDO","GRAU","PRI",0
"14019",21174,"2007","CARLOS","ENRIQUE","PEREDO","GRAU","PRI",0
"14020",21174,"2008","JORGE","ARNULFO","CAMACHO","FOGLIA","PRI",0
"14021",21174,"2009","JORGE","ARNULFO","CAMACHO","FOGLIA","PRI",0
"14022",21174,"2010","JORGE","ARNULFO","CAMACHO","FOGLIA","PRI",0
"14023",21174,"2011","CARLOS","ENRIQUE","PEREDO","GRAU","PRI",0
"14024",21174,"2012","CARLOS","ENRIQUE","PEREDO","GRAU","PRI",0
"14025",21174,"2013","CARLOS","ENRIQUE","PEREDO","GRAU","PRI",1
"14026",21175,"2006","AURELIANO","ORTIZ","PAREDES","HERNANDEZ ","PAN",1
"14027",21175,"2007","AURELIANO","ORTIZ","PAREDES","HERNANDEZ ","PAN",1
"14028",21175,"2008","AGUSTIN","LOZADA","MENDEZ","HERNANDEZ ","PRI",0
"14029",21175,"2009","AGUSTIN","LOZADA","MENDEZ","HERNANDEZ ","PRI",0
"14030",21175,"2010","AGUSTIN","LOZADA","MENDEZ","HERNANDEZ ","PRI",0
"14031",21175,"2011","JUAN","PEREZ","MORAL","HERNANDEZ ","PAN-PRD",1
"14032",21175,"2012","JUAN","PEREZ","MORAL","HERNANDEZ ","PAN-PRD",1
"14033",21175,"2013","JUAN","PEREZ","MORAL","HERNANDEZ ","PAN-PRD",0
"14034",21176,"2006","MAGDALENO","ENRIQUEZ","RODRIGUEZ","NUÑEZ ","PRI",0
"14035",21176,"2007","MAGDALENO","ENRIQUEZ","RODRIGUEZ","NUÑEZ ","PRI",0
"14036",21176,"2008","JOSE","LUIS","SORIANO","MADRID","PRI",0
"14037",21176,"2009","JOSE","LUIS","SORIANO","MADRID","PRI",0
"14038",21176,"2010","JOSE","LUIS","SORIANO","MADRID","PRI",0
"14039",21176,"2011","RODRIGO","LOPEZ","BENAVIDES","MADRID","PAN-PRD",1
"14040",21176,"2012","RODRIGO","LOPEZ","BENAVIDES","MADRID","PAN-PRD",1
"14041",21176,"2013","RODRIGO","LOPEZ","BENAVIDES","MADRID","PAN-PRD",0
"14042",21177,"2006","JAIME","JUAREZ","SANCHEZ","ROSALES ","PAN",1
"14043",21177,"2007","JAIME","JUAREZ","SANCHEZ","ROSALES ","PAN",1
"14044",21177,"2008","JERONIMO","TRUJILLO","GARCIA","ROSALES ","OTHER",0
"14045",21177,"2009","JERONIMO","TRUJILLO","GARCIA","ROSALES ","OTHER",0
"14046",21177,"2010","JERONIMO","TRUJILLO","GARCIA","ROSALES ","OTHER",0
"14047",21177,"2011","ENRIQUE","RAMOS","BERNARDINO","ROSALES ","PRI",0
"14048",21177,"2012","ENRIQUE","RAMOS","BERNARDINO","ROSALES ","PRI",0
"14049",21177,"2013","ENRIQUE","RAMOS","BERNARDINO","ROSALES ","PRI",1
"14050",21178,"2006","ALEJANDRO","JOSUE","GUZMAN","GARCIA","PRI",0
"14051",21178,"2007","ALEJANDRO","JOSUE","GUZMAN","GARCIA","PRI",0
"14052",21178,"2008","RAYMUNDO","FLORES","ISLAS","GARCIA","OTHER",0
"14053",21178,"2009","RAYMUNDO","FLORES","ISLAS","GARCIA","OTHER",0
"14054",21178,"2010","RAYMUNDO","FLORES","ISLAS","GARCIA","OTHER",0
"14055",21178,"2011","DANIEL","SOLIS","SAMPAYO","GARCIA","PAN-PRD",1
"14056",21178,"2012","DANIEL","SOLIS","SAMPAYO","GARCIA","PAN-PRD",1
"14057",21178,"2013","DANIEL","SOLIS","SAMPAYO","GARCIA","PAN-PRD",0
"14058",21179,"2006","JUAN","BENJAMIN","RODRIGUEZ","FUENTES","PAN",1
"14059",21179,"2007","JUAN","BENJAMIN","RODRIGUEZ","FUENTES","PAN",1
"14060",21179,"2008","RAMIRO","GONZALEZ","VIEYRA","FUENTES","PRI",0
"14061",21179,"2009","RAMIRO","GONZALEZ","VIEYRA","FUENTES","PRI",0
"14062",21179,"2010","RAMIRO","GONZALEZ","VIEYRA","FUENTES","PRI",0
"14063",21179,"2011","IVAN","JONATHAN","COLLANTES","CABAÑAS","PAN-PRD",1
"14064",21179,"2012","IVAN","JONATHAN","COLLANTES","CABAÑAS","PAN-PRD",1
"14065",21179,"2013","IVAN","JONATHAN","COLLANTES","CABAÑAS","PAN-PRD",0
"14066",21180,"2006","HUMBERTO","CABALLERO","FLORES","VIEYRA ","PRI",0
"14067",21180,"2007","HUMBERTO","CABALLERO","FLORES","VIEYRA ","PRI",0
"14068",21180,"2008","MAURO","CRISPIN","DIAZ","VIEYRA ","PAN",1
"14069",21180,"2009","MAURO","CRISPIN","DIAZ","VIEYRA ","PAN",1
"14070",21180,"2010","MAURO","CRISPIN","DIAZ","VIEYRA ","PAN",1
"14071",21180,"2011","EUSEBIO","JUAREZ","VENTURA","VIEYRA ","PAN-PRD",1
"14072",21180,"2012","EUSEBIO","JUAREZ","VENTURA","VIEYRA ","PAN-PRD",1
"14073",21180,"2013","EUSEBIO","JUAREZ","VENTURA","VIEYRA ","PAN-PRD",0
"14074",21181,"2006","MIGUEL","CUAUHTEMOC","CRESPO","ROMERO","PAN",1
"14075",21181,"2007","MIGUEL","CUAUHTEMOC","CRESPO","ROMERO","PAN",1
"14076",21181,"2008","DELIA","PAREDES","PEREZ","ROMERO","PRI",0
"14077",21181,"2009","DELIA","PAREDES","PEREZ","ROMERO","PRI",0
"14078",21181,"2010","DELIA","PAREDES","PEREZ","ROMERO","PRI",0
"14079",21181,"2011","JOSE","GUILLERMO","LIMA","PEREZ","PRI",0
"14080",21181,"2012","JOSE","GUILLERMO","LIMA","PEREZ","PRI",0
"14081",21181,"2013","JOSE","GUILLERMO","LIMA","PEREZ","PRI",1
"14082",21182,"2006","CASTO","CASTILLO","SANCHEZ","SALDAÑA ","PRI",0
"14083",21182,"2007","CASTO","CASTILLO","SANCHEZ","SALDAÑA ","PRI",0
"14084",21182,"2008","FRANCISCO","JAVIER","ZAVALETA","ZACARIAS","PRI",0
"14085",21182,"2009","FRANCISCO","JAVIER","ZAVALETA","ZACARIAS","PRI",0
"14086",21182,"2010","FRANCISCO","JAVIER","ZAVALETA","ZACARIAS","PRI",0
"14087",21182,"2011","LUIS","PORFIRIO","A.","ROJAS PEREGRINA","PAN-PRD",1
"14088",21182,"2012","LUIS","PORFIRIO","A.","ROJAS PEREGRINA","PAN-PRD",1
"14089",21182,"2013","LUIS","PORFIRIO","A.","ROJAS PEREGRINA","PAN-PRD",0
"14090",21183,"2006","EDGAR","CAZAREZ","MORGADO","GARCIA ","PAN",1
"14091",21183,"2007","EDGAR","CAZAREZ","MORGADO","GARCIA ","PAN",1
"14092",21183,"2008","JUVENAL","VIVEROS","BOBADILLA","GARCIA ","PAN",1
"14093",21183,"2009","JUVENAL","VIVEROS","BOBADILLA","GARCIA ","PAN",1
"14094",21183,"2010","JUVENAL","VIVEROS","BOBADILLA","GARCIA ","PAN",1
"14095",21183,"2011","DARIO","FLORES","RAMIREZ","GARCIA ","PRI",0
"14096",21183,"2012","DARIO","FLORES","RAMIREZ","GARCIA ","PRI",0
"14097",21183,"2013","DARIO","FLORES","RAMIREZ","GARCIA ","PRI",1
"14098",21184,"2006","ARTURO","ROMERO","HERRERO","CASTILLO ","PAN",1
"14099",21184,"2007","ARTURO","ROMERO","HERRERO","CASTILLO ","PAN",1
"14100",21184,"2008","RAUL","HERRERO","REYES","CASTILLO ","PAN",1
"14101",21184,"2009","RAUL","HERRERO","REYES","CASTILLO ","PAN",1
"14102",21184,"2010","RAUL","HERRERO","REYES","CASTILLO ","PAN",1
"14103",21184,"2011","RAMIRO","ROMERO","HERRERO","CASTILLO ","PAN-PRD",1
"14104",21184,"2012","RAMIRO","ROMERO","HERRERO","CASTILLO ","PAN-PRD",1
"14105",21184,"2013","RAMIRO","ROMERO","HERRERO","CASTILLO ","PAN-PRD",0
"14106",21185,"2006","SERGIO","GALICIA","BALTAZAR","HERRERO ","PRI",0
"14107",21185,"2007","SERGIO","GALICIA","BALTAZAR","HERRERO ","PRI",0
"14108",21185,"2008","JOSE","VILLALBA","ROSAS","HERRERO ","PRI",0
"14109",21185,"2009","JOSE","VILLALBA","ROSAS","HERRERO ","PRI",0
"14110",21185,"2010","JOSE","VILLALBA","ROSAS","HERRERO ","PRI",0
"14111",21185,"2011","HERIBERTO","MONGE","MOLINA","HERRERO ","PAN-PRD",1
"14112",21185,"2012","HERIBERTO","MONGE","MOLINA","HERRERO ","PAN-PRD",1
"14113",21185,"2013","HERIBERTO","MONGE","MOLINA","HERRERO ","PAN-PRD",0
"14114",21186,"2006","PORFIRIO","LOEZA","AGUILAR","CAZAREZ","OTHER",0
"14115",21186,"2007","PORFIRIO","LOEZA","AGUILAR","CAZAREZ","OTHER",0
"14116",21186,"2008","MACARIO","VAZQUEZ","BAEZ","CAZAREZ","PRI",0
"14117",21186,"2009","MACARIO","VAZQUEZ","BAEZ","CAZAREZ","PRI",0
"14118",21186,"2010","MACARIO","VAZQUEZ","BAEZ","CAZAREZ","PRI",0
"14119",21186,"2011","PORFIRIO","LOEZA","AGUILAR","CAZAREZ","PAN-PRD",1
"14120",21186,"2012","PORFIRIO","LOEZA","AGUILAR","CAZAREZ","PAN-PRD",1
"14121",21186,"2013","PORFIRIO","LOEZA","AGUILAR","CAZAREZ","PAN-PRD",0
"14122",21187,"2006","JUAN","NERI","JIMENEZ","HERRERA ","PRI",0
"14123",21187,"2007","JUAN","NERI","JIMENEZ","HERRERA ","PRI",0
"14124",21187,"2008","FRANS","HERMAN","GARCIA","PEREA","PAN",1
"14125",21187,"2009","FRANS","HERMAN","GARCIA","PEREA","PAN",1
"14126",21187,"2010","FRANS","HERMAN","GARCIA","PEREA","PAN",1
"14127",21187,"2011","ALVARO","ARROYO","BASS","PEREA","PAN-PRD",1
"14128",21187,"2012","ALVARO","ARROYO","BASS","PEREA","PAN-PRD",1
"14129",21187,"2013","ALVARO","ARROYO","BASS","PEREA","PAN-PRD",0
"14130",21188,"2006","RUFINO","ELIAS","MENESES","VALENCIA","PRI",0
"14131",21188,"2007","RUFINO","ELIAS","MENESES","VALENCIA","PRI",0
"14132",21188,"2008","PASCUAL","TUFIÑO","TELES","VALENCIA","PRI",0
"14133",21188,"2009","PASCUAL","TUFIÑO","TELES","VALENCIA","PRI",0
"14134",21188,"2010","PASCUAL","TUFIÑO","TELES","VALENCIA","PRI",0
"14135",21188,"2011","SALVADOR","MARTINEZ","ARENAS","VALENCIA","PAN-PRD",1
"14136",21188,"2012","SALVADOR","MARTINEZ","ARENAS","VALENCIA","PAN-PRD",1
"14137",21188,"2013","SALVADOR","MARTINEZ","ARENAS","VALENCIA","PAN-PRD",0
"14138",21189,"2006","JOSE","ALFREDO","PEREZ","CASTRO","PAN",1
"14139",21189,"2007","JOSE","ALFREDO","PEREZ","CASTRO","PAN",1
"14140",21189,"2008","ALBERTO","MUÑOZ","PEREZ","CASTRO","PRI",0
"14141",21189,"2009","ALBERTO","MUÑOZ","PEREZ","CASTRO","PRI",0
"14142",21189,"2010","ALBERTO","MUÑOZ","PEREZ","CASTRO","PRI",0
"14143",21189,"2011","LUIS","VILLAVERDEPEREZ","PEREZ","CASTRO","PRI",0
"14144",21189,"2012","LUIS","VILLAVERDEPEREZ","PEREZ","CASTRO","PRI",0
"14145",21189,"2013","LUIS","VILLAVERDEPEREZ","PEREZ","CASTRO","PRI",1
"14146",21190,"2006","GILBERTO","PEDRO","CRUZ","ROSAS","PRI",0
"14147",21190,"2007","GILBERTO","PEDRO","CRUZ","ROSAS","PRI",0
"14148",21190,"2008","EVERARDO","SANTOS","RODRIGUEZ","ROSAS","PAN",1
"14149",21190,"2009","EVERARDO","SANTOS","RODRIGUEZ","ROSAS","PAN",1
"14150",21190,"2010","EVERARDO","SANTOS","RODRIGUEZ","ROSAS","PAN",1
"14151",21190,"2011","JESUS","LUIS","DOMINGUEZ","CATARINO","PAN-PRD",1
"14152",21190,"2012","JESUS","LUIS","DOMINGUEZ","CATARINO","PAN-PRD",1
"14153",21190,"2013","JESUS","LUIS","DOMINGUEZ","CATARINO","PAN-PRD",0
"14154",21191,"2006","ULAY","VALLE","FLORES","RODRIGUEZ ","PAN",1
"14155",21191,"2007","ULAY","VALLE","FLORES","RODRIGUEZ ","PAN",1
"14156",21191,"2008","IGNACIO","ROJAS","PEÑA","RODRIGUEZ ","PRI",0
"14157",21191,"2009","IGNACIO","ROJAS","PEÑA","RODRIGUEZ ","PRI",0
"14158",21191,"2010","IGNACIO","ROJAS","PEÑA","RODRIGUEZ ","PRI",0
"14159",21191,"2011","ULISES","RODRIGUEZ","CAMPOS","RODRIGUEZ ","PRI",0
"14160",21191,"2012","ULISES","RODRIGUEZ","CAMPOS","RODRIGUEZ ","PRI",0
"14161",21191,"2013","ULISES","RODRIGUEZ","CAMPOS","RODRIGUEZ ","PRI",1
"14162",21192,"2006","HUMBERTO","LOPEZ","REYES","DE DIOS ","PRI",0
"14163",21192,"2007","HUMBERTO","LOPEZ","REYES","DE DIOS ","PRI",0
"14164",21192,"2008","TORIBIO","ROLANDO","CABRERA","BALDERAS","PRI",0
"14165",21192,"2009","TORIBIO","ROLANDO","CABRERA","BALDERAS","PRI",0
"14166",21192,"2010","TORIBIO","ROLANDO","CABRERA","BALDERAS","PRI",0
"14167",21192,"2011","MIGUEL","CANO","JUAREZ","BALDERAS","PAN-PRD",1
"14168",21192,"2012","MIGUEL","CANO","JUAREZ","BALDERAS","PAN-PRD",1
"14169",21192,"2013","MIGUEL","CANO","JUAREZ","BALDERAS","PAN-PRD",0
"14170",21193,"2006","JOSE","SATURNINO","MARTINEZ","SANCHEZ","PAN",1
"14171",21193,"2007","JOSE","SATURNINO","MARTINEZ","SANCHEZ","PAN",1
"14172",21193,"2008","REGINO","FLORES","REYES","SANCHEZ","PRI",0
"14173",21193,"2009","REGINO","FLORES","REYES","SANCHEZ","PRI",0
"14174",21193,"2010","REGINO","FLORES","REYES","SANCHEZ","PRI",0
"14175",21193,"2011","PEDRO","CELESTINO","GONZALEZ","BALDERRAMA","PAN-PRD",1
"14176",21193,"2012","PEDRO","CELESTINO","GONZALEZ","BALDERRAMA","PAN-PRD",1
"14177",21193,"2013","PEDRO","CELESTINO","GONZALEZ","BALDERRAMA","PAN-PRD",0
"14178",21194,"2006","RIGOBERTO","BARRAGAN","AMADOR","AGUILAR ","PRI",0
"14179",21194,"2007","RIGOBERTO","BARRAGAN","AMADOR","AGUILAR ","PRI",0
"14180",21194,"2008","VICENTE","VALENCIA","AVILA","AGUILAR ","PRI",0
"14181",21194,"2009","VICENTE","VALENCIA","AVILA","AGUILAR ","PRI",0
"14182",21194,"2010","VICENTE","VALENCIA","AVILA","AGUILAR ","PRI",0
"14183",21194,"2011","JORGE","ALEJANDRO","VALENCIA","AVILA","PRI",0
"14184",21194,"2012","JORGE","ALEJANDRO","VALENCIA","AVILA","PRI",0
"14185",21194,"2013","JORGE","ALEJANDRO","VALENCIA","AVILA","PRI",1
"14186",21195,"2006","JUAN","ROMERO","HUERTA","AVILA ","PRI",0
"14187",21195,"2007","JUAN","ROMERO","HUERTA","AVILA ","PRI",0
"14188",21195,"2008","JOAQUIN","CABRERA","ROJAS","AVILA ","PAN",1
"14189",21195,"2009","JOAQUIN","CABRERA","ROJAS","AVILA ","PAN",1
"14190",21195,"2010","JOAQUIN","CABRERA","ROJAS","AVILA ","PAN",1
"14191",21195,"2011","FRANCISCO","CABRERA","HERNANDEZ","AVILA ","PAN-PRD",1
"14192",21195,"2012","FRANCISCO","CABRERA","HERNANDEZ","AVILA ","PAN-PRD",1
"14193",21195,"2013","FRANCISCO","CABRERA","HERNANDEZ","AVILA ","PAN-PRD",0
"14194",21196,"2006","FEDERICO","LOPEZ","LOPEZ","RODRIGUEZ ","PRI",0
"14195",21196,"2007","FEDERICO","LOPEZ","LOPEZ","RODRIGUEZ ","PRI",0
"14196",21196,"2008","MARTIN","MATIAS","MARTINEZ","RODRIGUEZ ","PAN",1
"14197",21196,"2009","MARTIN","MATIAS","MARTINEZ","RODRIGUEZ ","PAN",1
"14198",21196,"2010","MARTIN","MATIAS","MARTINEZ","RODRIGUEZ ","PAN",1
"14199",21196,"2011","YANET","ESTRELLITA","CRUZ","AGUILAR","PRI",0
"14200",21196,"2012","YANET","ESTRELLITA","CRUZ","AGUILAR","PRI",0
"14201",21196,"2013","YANET","ESTRELLITA","CRUZ","AGUILAR","PRI",1
"14202",21197,"2006","CARLOS","BARRAGAN","AMADOR","PABLO ","PRI",0
"14203",21197,"2007","CARLOS","BARRAGAN","AMADOR","PABLO ","PRI",0
"14204",21197,"2008","JUAN","CARLOS","VALDERRABANO","VAZQUEZ","PAN",1
"14205",21197,"2009","JUAN","CARLOS","VALDERRABANO","VAZQUEZ","PAN",1
"14206",21197,"2010","JUAN","CARLOS","VALDERRABANO","VAZQUEZ","PAN",1
"14207",21197,"2011","CARLOS","BARRAGAN","AMADOR","VAZQUEZ","PRI",0
"14208",21197,"2012","CARLOS","BARRAGAN","AMADOR","VAZQUEZ","PRI",0
"14209",21197,"2013","CARLOS","BARRAGAN","AMADOR","VAZQUEZ","PRI",1
"14210",21198,"2006","JACOBO","DEJESUS","RAMOS","ORTEGA","PRI",0
"14211",21198,"2007","JACOBO","DEJESUS","RAMOS","ORTEGA","PRI",0
"14212",21198,"2008","MIGUEL","HERRERA","FLORES","ORTEGA","PRI",0
"14213",21198,"2009","MIGUEL","HERRERA","FLORES","ORTEGA","PRI",0
"14214",21198,"2010","MIGUEL","HERRERA","FLORES","ORTEGA","PRI",0
"14215",21198,"2011","COSME","MORALES","RAMOS","ORTEGA","PRI",0
"14216",21198,"2012","COSME","MORALES","RAMOS","ORTEGA","PRI",0
"14217",21198,"2013","COSME","MORALES","RAMOS","ORTEGA","PRI",1
"14218",21199,"2006","VALENTIN","MENDEZ","MARTINEZ","DE GANTE ","PAN",1
"14219",21199,"2007","VALENTIN","MENDEZ","MARTINEZ","DE GANTE ","PAN",1
"14220",21199,"2008","JAVIER","GABRIEL","PABLO","DE GANTE ","PRI",0
"14221",21199,"2009","JAVIER","GABRIEL","PABLO","DE GANTE ","PRI",0
"14222",21199,"2010","JAVIER","GABRIEL","PABLO","DE GANTE ","PRI",0
"14223",21199,"2011","CORONA","SALAZAR","ALVAREZ","DE GANTE ","PAN-PRD",1
"14224",21199,"2012","CORONA","SALAZAR","ALVAREZ","DE GANTE ","PAN-PRD",1
"14225",21199,"2013","CORONA","SALAZAR","ALVAREZ","DE GANTE ","PAN-PRD",0
"14226",21200,"2006","MARIANO","ORTUÑO","AGUILAR","CANO ","PRI",0
"14227",21200,"2007","MARIANO","ORTUÑO","AGUILAR","CANO ","PRI",0
"14228",21200,"2008","KENEDY","JIMENEZ","CRUZ","CANO ","PRI",0
"14229",21200,"2009","KENEDY","JIMENEZ","CRUZ","CANO ","PRI",0
"14230",21200,"2010","KENEDY","JIMENEZ","CRUZ","CANO ","PRI",0
"14231",21200,"2011","SABINA","LETICIA","TREJO","OLAYA","PRI",0
"14232",21200,"2012","SABINA","LETICIA","TREJO","OLAYA","PRI",0
"14233",21200,"2013","SABINA","LETICIA","TREJO","OLAYA","PRI",1
"14234",21201,"2006","ROMAN","MIGUEL","RODRIGUEZ","CAYETANO","PRI",0
"14235",21201,"2007","ROMAN","MIGUEL","RODRIGUEZ","CAYETANO","PRI",0
"14236",21201,"2008","EUSTACIO","TARCISIO","LORENZO","MARCOS","PAN",1
"14237",21201,"2009","EUSTACIO","TARCISIO","LORENZO","MARCOS","PAN",1
"14238",21201,"2010","EUSTACIO","TARCISIO","LORENZO","MARCOS","PAN",1
"14239",21201,"2011","RAYMUNDO","MARCOS","ZANELA","AQUINO","PAN-PRD",1
"14240",21201,"2012","RAYMUNDO","MARCOS","ZANELA","AQUINO","PAN-PRD",1
"14241",21201,"2013","RAYMUNDO","MARCOS","ZANELA","AQUINO","PAN-PRD",0
"14242",21202,"2006","HECTOR","MELCHOR","MENDEZ","ARROYO","PRI",0
"14243",21202,"2007","HECTOR","MELCHOR","MENDEZ","ARROYO","PRI",0
"14244",21202,"2008","MANUEL","ARROYO","GUZMAN","ARROYO","PAN",1
"14245",21202,"2009","MANUEL","ARROYO","GUZMAN","ARROYO","PAN",1
"14246",21202,"2010","MANUEL","ARROYO","GUZMAN","ARROYO","PAN",1
"14247",21202,"2011","ALEJANDRO","MAURICIO","GOMEZ","MORENO","PAN-PRD",1
"14248",21202,"2012","ALEJANDRO","MAURICIO","GOMEZ","MORENO","PAN-PRD",1
"14249",21202,"2013","ALEJANDRO","MAURICIO","GOMEZ","MORENO","PAN-PRD",0
"14250",21203,"2006","ERNESTO","DELROSARIO","RODRIGUEZ","GALAVIZ ","PRI",0
"14251",21203,"2007","ERNESTO","DELROSARIO","RODRIGUEZ","GALAVIZ ","PRI",0
"14252",21203,"2008","ANTONIO","GUTIERREZ","ANTONIO","GALAVIZ ","PAN",1
"14253",21203,"2009","ANTONIO","GUTIERREZ","ANTONIO","GALAVIZ ","PAN",1
