"","muncode","longitud","km","AREA","sqkm","densidad","densidad_r"
"94",7014,78194.5428291314,78.1945428291314,159433144.203003,159.433144203003,49.0453495225358,1770
"95",7015,63650.2395162886,63.6502395162886,175973316.643555,175.973316643555,36.1703926085659,1443
"96",7016,117789.459046651,117.789459046651,629110674.246582,629.110674246582,18.7231696851614,794
"97",7017,225737.717323429,225.737717323429,2447895990.41101,2447.89599041101,9.22170379001792,319
"98",7018,29836.2961740131,29.8362961740131,155228554.062134,155.228554062134,19.2208813348029,824
"99",7019,284241.616552142,284.241616552142,982500685.737183,982.500685737183,28.9304242407599,1211
"100",7020,221605.831147504,221.605831147504,2587887712.04761,2587.88771204761,8.563193453713,295
"101",7021,111876.917330574,111.876917330574,346935843.836792,346.935843836792,32.2471486639482,1321
"102",7022,50991.0159253196,50.9910159253196,185622426.767334,185.622426767334,27.4702883769716,1156
"103",7023,366602.402373465,366.602402373465,345496871.196777,345.496871196777,106.108747411686,2283
"104",7024,58075.1197469933,58.0751197469933,408084214.075317,408.084214075317,14.2311605653716,565
"105",7025,26245.767579171,26.245767579171,181539009.619263,181.539009619263,14.4573706963674,583
"106",7026,120775.656430025,120.775656430025,251845833.332031,251.845833332031,47.9561860651454,1743
"107",7027,256176.030698495,256.176030698495,833540266.026001,833.540266026001,30.7334919667221,1270
"108",7028,30811.4589716078,30.8114589716078,51591546.055054,51.591546055054,59.7219143980072,1944
"109",7029,30412.2343978676,30.4122343978676,115553782.065552,115.553782065552,26.3186836936373,1100
"110",7030,235448.579098902,235.448579098902,1003395940.00232,1003.39594000232,23.4651715950095,991
"111",7031,406318.727346202,406.318727346202,1682017988.3186,1682.0179883186,24.1566219961994,1015
"112",7032,87294.8633397464,87.2948633397464,420661337.024536,420.661337024536,20.7518152148731,887
"113",7033,34620.3408252651,34.6203408252651,210251954.270142,210.251954270142,16.4661208241533,678
"114",7034,233958.830770786,233.958830770786,769933956.403564,769.933956403564,30.3868700457933,1259
"115",7035,51876.1800065743,51.8761800065743,95186103.602539,95.186103602539,54.499741079002,1867
"116",7036,15787.4252816468,15.7874252816468,49096334.543457,49.096334543457,32.1560161842077,1315
"117",7037,115137.729095037,115.137729095037,306452876.042603,306.452876042603,37.5711041064044,1487
"118",7038,142087.098720143,142.087098720143,311734863.247925,311.734863247925,45.5794700790779,1691
"119",7039,122994.84115914,122.99484115914,339423825.294922,339.423825294922,36.2363605596252,1448
"120",7040,131634.175603722,131.634175603722,400245784.580444,400.245784580444,32.8883352867055,1342
"121",7041,146491.357905995,146.491357905995,516884628.804077,516.884628804077,28.341209961096,1194
"122",7042,32072.1705238831,32.0721705238831,94434096.081665,94.434096081665,33.9624900905999,1378
"123",7043,32139.2096578403,32.1392096578403,125286511.32251,125.28651132251,25.6525697128785,1070
"124",7044,95312.8743488337,95.3128743488337,279802746.903198,279.802746903198,34.0643097338171,1381
"125",7045,21771.1425385488,21.7711425385488,107256611.251465,107.256611251465,20.2981823540052,869
"126",7046,309354.08625302,309.35408625302,1306276104.05078,1306.27610405078,23.6821362109977,998
"127",7047,61279.2760341572,61.2792760341572,235949390.3927,235.9493903927,25.9713644236027,1088
"128",7048,223234.995702865,223.234995702865,742275950.755615,742.275950755615,30.0743942297495,1254
"129",7049,64637.5315622057,64.6375315622057,149116986.444458,149.116986444458,43.3468601421082,1654
"130",7050,57899.7818673736,57.8997818673736,456435989.765625,456.435989765625,12.6851920456808,485
"131",7051,198506.008343523,198.506008343523,1230027427.93616,1230.02742793616,16.1383399943035,660
"132",7052,493457.849900686,493.457849900686,3028612250.27942,3028.61225027942,16.293199958336,668
"133",7053,11032.0559348185,11.0320559348185,111291265.89209,111.29126589209,9.91277783246295,347
"134",7054,128238.930833066,128.238930833066,387006087.783203,387.006087783203,33.136153378782,1354
"135",7055,25724.1760215115,25.7241760215115,23024239.202393,23.024239202393,111.726497433357,2302
"136",7056,29976.8570671439,29.9768570671439,36621839.824341,36.621839824341,81.8551367460778,2172
"137",7057,275862.681845681,275.862681845681,589747806.688843,589.747806688843,46.7763811440894,1723
"138",7058,12225.3994482666,12.2253994482666,29650702.284058,29.650702284058,41.2313992806832,1591
"139",7059,974978.999562657,974.978999562657,9609664208.19238,9609.66420819238,10.1458175690621,363
"140",7060,21027.3397151304,21.0273397151304,61201840.346069,61.201840346069,34.3573650665245,1386
"141",7061,412924.894505585,412.924894505585,2100848982.27209,2100.84898227209,19.6551440865112,842
"142",7062,114723.541739139,114.723541739139,598641584.8479,598.6415848479,19.1639780200514,821
"143",7063,3608.7370317093,3.6087370317093,92508482.860229,92.508482860229,3.90097958601455,92
"144",7064,128716.690141733,128.716690141733,417608296.026489,417.608296026489,30.8223498830034,1275
"145",7065,367759.476597208,367.759476597208,2888588396.51929,2888.58839651929,12.7314600114143,488
"146",7066,34937.4438874488,34.9374438874488,192855461.135254,192.855461135254,18.1158696164411,761
"147",7067,21297.7392817284,21.2977392817284,105795998.548584,105.795998548584,20.130949727695,862
"148",7068,132027.056345715,132.027056345715,593085037.422607,593.085037422607,22.2610667973466,941
"149",7069,335252.696358024,335.252696358024,1769938742.15064,1769.93874215064,18.941485847734,810
"150",7070,31862.0464659789,31.8620464659789,83381521.69751,83.38152169751,38.2123590662778,1508
"151",7071,118678.67424676,118.67867424676,449928108.425903,449.928108425903,26.377252726433,1106
"152",7072,81214.755609283,81.214755609283,247690456.551025,247.690456551025,32.7888109780897,1339
"153",7073,24309.1746408519,24.3091746408519,67755302.845825,67.755302845825,35.8778923860272,1431
"154",7074,289696.464924101,289.696464924101,434345845.202393,434.345845202393,66.6971879952278,2029
"155",7075,52774.0682849655,52.7740682849655,235857366.496582,235.857366496582,22.3754165786169,948
"156",7076,93506.9243028885,93.5069243028885,250116448.50293,250.11644850293,37.3853558462762,1483
"157",7077,315401.024833716,315.401024833716,1228524926.05102,1228.52492605102,25.6731481914284,1071
"158",7078,192802.06819924,192.80206819924,395416424.315796,395.416424315796,48.7592462889857,1763
"159",7079,92575.5164799888,92.5755164799888,360334643.842285,360.334643842285,25.6915392571879,1072
"160",7080,199836.983759693,199.836983759693,883152194.931885,883.152194931885,22.6276948533323,960
"161",7081,142886.352511832,142.886352511832,314364725.301392,314.364725301392,45.4524127587287,1688
"162",7082,30588.3157597921,30.5883157597921,105584786.579102,105.584786579102,28.9703817669565,1212
"163",7083,91831.4150729083,91.8314150729083,636283570.461182,636.283570461182,14.4324668019242,580
"164",7084,44742.4070928811,44.7424070928811,156391894.94873,156.39189494873,28.609159769788,1200
"165",7085,28416.309243859,28.416309243859,96292079.110474,96.292079110474,29.5105365948714,1232
"166",7086,52278.7196916558,52.2787196916558,284889012.409424,284.889012409424,18.3505566780246,769
"167",7087,128226.071816317,128.226071816317,239130246.828979,239.130246828979,53.6218539965884,1850
"168",7088,23448.4719373097,23.4484719373097,78338303.238525,78.338303238525,29.9323204204636,1246
"169",7089,537791.71407429,537.79171407429,991123574.573975,991.123574573975,54.2608134717666,1861
"170",7090,30197.941757521,30.197941757521,66166929.796753,66.166929796753,45.6390251901984,1695
"171",7091,20392.7692600512,20.3927692600512,42633357.716064,42.633357716064,47.8328950674399,1740
"172",7092,287803.179132619,287.803179132619,1257760897.9325,1257.7608979325,22.8821852870215,974
"173",7093,140861.449000177,140.861449000177,192947610.821289,192.947610821289,73.0050236956004,2098
"174",7094,62535.8506586676,62.5358506586676,284539980.836182,284.539980836182,21.9778782844128,932
"175",7096,250769.131511677,250.769131511677,801612389.0354,801.6123890354,31.283090798214,1291
"176",7097,378065.230090105,378.065230090105,1863770965.4043,1863.7709654043,20.2849618921976,868
"177",7098,8996.5419677937,8.9965419677937,169174080.138062,169.174080138062,5.31791983763214,156
"178",7099,352619.389805896,352.619389805896,1612457285.73157,1612.45728573157,21.8684484188314,927
"179",7100,132324.798267912,132.324798267912,402487668.603027,402.487668603027,32.8767335225924,1341
"180",7101,240052.299586557,240.052299586557,335852149.151611,335.852149151611,71.4755883483099,2084
"181",7102,184166.897259548,184.166897259548,167747155.68042,167.74715568042,109.788387476691,2298
"182",7103,106523.286654135,106.523286654135,176016136.311768,176.016136311768,60.5190460864658,1955
"183",7104,72721.1065579727,72.7211065579727,360164892.178711,360.164892178711,20.1910591890475,864
"184",7105,26354.3847494512,26.3543847494512,62690776.546021,62.690776546021,42.0386956446529,1615
"185",7106,225143.783305407,225.143783305407,1366343287.10278,1366.34328710278,16.4778343356745,679
"186",7107,207642.928776717,207.642928776717,2770323533.99255,2770.32353399255,7.49525917203847,249
"187",7108,363761.063619673,363.761063619673,1910041708.52063,1910.04170852063,19.0446659880225,814
"188",7109,68379.1778169223,68.3791778169223,209507440.861572,209.507440861572,32.6380664742607,1333
"189",7110,10452.6599604391,10.4526599604391,94354140.028564,94.354140028564,11.0781148100918,414
"190",7111,142491.212691381,142.491212691381,195185929.46228,195.18592946228,73.0028097229816,2097
"191",7112,105258.80064372,105.25880064372,173411577.456421,173.411577456421,60.6988311781962,1960
"192",7113,4559.7462736096,4.5597462736096,26867983.236816,26.867983236816,16.9709286827363,706
"193",7114,142572.418447088,142.572418447088,1098224165.18359,1098.22416518359,12.9820871700864,504
"194",7115,82519.0445565368,82.5190445565368,545665839.30127,545.66583930127,15.1226334164886,612
"195",7116,151846.265114207,151.846265114207,913806387.297852,913.806387297852,16.6168968859169,687
"196",7117,36738.8204624124,36.7388204624124,199398999.316772,199.398999316772,18.4247767482764,774
"197",7118,16198.7881775801,16.1987881775801,38385656.776367,38.385656776367,42.2001068575001,1620
"198",7119,6370.1163932546,6.3701163932546,16569993.740479,16.569993740479,38.4436861777019,1515
"199",8001,508606.032558562,508.606032558562,16975306341.5298,16975.3063415298,2.99615230692047,63
"200",8002,267776.886375849,267.776886375849,9202463985.67456,9202.46398567456,2.90983900390913,57
"201",8003,180567.563425361,180.567563425361,2118125066.34448,2118.12506634448,8.52487732166777,292
"202",8004,42560.4983714505,42.5604983714505,493548778.211426,493.548778211426,8.62336211745589,298
"203",8005,362797.159219343,362.797159219343,12961929932.6592,12961.9299326592,2.79894399294067,51
"204",8006,85187.9017512431,85.1879017512431,950030531.864746,950.030531864746,8.96685936861776,303
"205",8007,278918.062320584,278.918062320584,5328988685.59668,5328.98868559668,5.23397737875575,152
"206",8008,281762.374927529,281.762374927529,2121386654.52124,2121.38665452124,13.28199054741,522
"207",8009,247899.318177335,247.899318177335,2691531392.34033,2691.53139234033,9.21034467154338,318
"208",8010,366402.804216305,366.402804216305,7929439433.42236,7929.43943342236,4.62079075441232,126
"209",8011,522301.854008578,522.301854008578,13682364072.7354,13682.3640727354,3.81733632603273,86
"210",8012,117124.397184352,117.124397184352,2576868041.95581,2576.86804195581,4.54522293254319,119
"211",8013,205631.8856167,205.6318856167,3765389178.72485,3765.38917872485,5.4611057677267,165
"212",8014,76725.5056849924,76.7255056849924,1874994535.37622,1874.99453537622,4.09203889597456,101
"213",8015,175096.400597831,175.096400597831,11662712925.0859,11662.7129250859,1.50133508149041,18
"214",8016,56443.9479108063,56.4439479108063,1047639344.2395,1047.6393442395,5.38772700941084,159
"215",8017,601085.944127982,601.085944127982,3598593380.91797,3598.59338091797,16.7033582431214,690
"216",8018,119937.858106151,119.937858106151,1601358255.98706,1601.35825598706,7.48975800123018,248
"217",8019,984709.803985633,984.709803985633,8367927857.33203,8367.92785733203,11.7676660312364,443
"218",8020,236945.412375233,236.945412375233,1977532646.927,1977.532646927,11.9818710828079,453
"219",8021,267554.834505819,267.554834505819,530722153.432129,530.722153432129,50.4133533479934,1801
"220",8022,98377.1615825805,98.3771615825805,1028091896.1167,1028.0918961167,9.56890740547319,331
"221",8023,90262.3288856374,90.2623288856374,1734125790.61719,1734.12579061719,5.20506236479606,149
"222",8024,123147.685294859,123.147685294859,666907053.914795,666.907053914795,18.4654944901202,775
"223",8025,135565.929136802,135.565929136802,852827584.713623,852.827584713623,15.8960535009341,641
"224",8026,69006.175426053,69.006175426053,483494913.435303,483.494913435303,14.2723684383263,568
"225",8027,490476.902117971,490.476902117971,6924183341.88379,6924.18334188379,7.083534301455,230
"226",8028,25954.8578353405,25.9548578353405,6028367255.31299,6028.36725531299,0.430545398714149,6
"227",8029,675663.206593197,675.663206593197,9534645708.09424,9534.64570809424,7.08640076704274,232
"228",8030,97310.986184562,97.310986184562,1811278241.52856,1811.27824152856,5.37250345934923,158
"229",8031,437134.690487494,437.134690487494,5708375668.98901,5708.37566898901,7.65777720030316,255
"230",8032,179518.468583188,179.518468583188,1910188134.375,1910.188134375,9.39794700598562,324
"231",8033,42928.5243313785,42.9285243313785,846827201.872803,846.827201872803,5.06933695994175,143
"232",8034,69686.9913864929,69.6869913864929,2863231609.75122,2863.23160975122,2.43385799280652,38
"233",8035,358133.618035956,358.133618035956,7455115390.43994,7455.11539043994,4.80386418291001,132
"234",8036,474072.684514159,474.072684514159,10695225450.6724,10695.2254506724,4.4325637332344,114
"235",8037,711840.255270323,711.840255270323,3577672788.65967,3577.67278865967,19.8967400687586,851
"236",8038,117897.326529743,117.897326529743,4106298735.91968,4106.29873591968,2.87113369269607,55
"237",8039,83451.6492881885,83.4516492881885,1337940085.28125,1337.94008528125,6.23732334551035,193
"238",8040,476669.211712778,476.669211712778,8732128117.28906,8732.12811728906,5.45879773304062,164
"239",8041,36701.0551779438,36.7010551779438,1001126961.69629,1001.12696169629,3.66597410539801,80
"240",8042,154085.151015284,154.085151015284,5015381025.50537,5015.38102550537,3.07225214259285,66
"241",8043,84571.344441089,84.571344441089,725360233.140869,725.360233140869,11.6592198713304,434
"242",8044,91297.4007620507,91.2974007620507,1172872946.40649,1172.87294640649,7.78408275523553,258
"243",8045,213691.745853665,213.691745853665,427522941.137207,427.522941137207,49.9836910003582,1793
"244",8046,132635.811794417,132.635811794417,2165326867.18701,2165.32686718701,6.12544063459225,186
"245",8047,104390.505341398,104.390505341398,1799117477.75293,1799.11747775293,5.8023173379306,179
"246",8048,262011.937698416,262.011937698416,4856382442.27759,4856.38244227759,5.39520807540717,160
"247",8049,70071.2494322161,70.0712494322161,1988278538.62305,1988.27853862305,3.52421695808993,74
"248",8050,163280.315095753,163.280315095753,2613086735.54126,2613.08673554126,6.24856086386017,194
"249",8051,238919.698635978,238.919698635978,1787807660.16309,1787.80766016309,13.363836835456,527
"250",8052,261401.68086849,261.40168086849,6792930302.43359,6792.93030243359,3.84814313161497,91
"251",8053,31877.6601653501,31.8776601653501,373534488.609863,373.534488609863,8.53406074603318,294
"252",8054,194546.261824477,194.546261824477,2257706756.14746,2257.70675614746,8.61698541206695,297
"253",8055,203011.684777763,203.011684777763,1918665171.47022,1918.66517147022,10.5808813229357,390
"254",8056,68357.1474972859,68.3571474972859,1164339219.20727,1164.33921920727,5.87089624480965,181
"255",8057,34880.1376648196,34.8801376648196,1312812852.86816,1312.81285286816,2.65690098848555,46
"256",8058,46762.4675275377,46.7624675275377,873365523.032959,873.365523032959,5.35428366408883,157
"257",8059,43805.2434952964,43.8052434952964,476319848.411621,476.319848411621,9.1966025857149,317
"258",8060,30604.9029293582,30.6049029293582,342902336.503906,342.902336503906,8.92525354052511,302
"259",8061,158216.585387039,158.216585387039,3537325948.70435,3537.32594870435,4.47277371894412,116
"260",8062,201416.436073449,201.416436073449,3025056440.50366,3025.05644050366,6.65827035081414,207
"261",8063,286643.463269989,286.643463269989,4263339453.6582,4263.3394536582,6.72344922063459,209
"262",8064,21583.3238755143,21.5833238755143,466341721.172119,466.341721172119,4.62822065786137,127
"263",8065,300185.715444161,300.185715444161,3279432053.84009,3279.43205384009,9.15358850300481,311
"264",8066,95356.6398004106,95.3566398004106,2645113333.59717,2645.11333359717,3.60501149758798,78
"265",8067,67305.3076178851,67.3053076178851,2936132509.17139,2936.13250917139,2.29231165172717,34
"266",9002,20896.2741877905,20.8962741877905,33323098.13623,33.32309813623,62.7080774493514,1996
"267",9003,89567.1874186556,89.5671874186556,53622233.646973,53.622233646973,167.033674890027,2407
"268",9004,101390.357412221,101.390357412221,71071112.689453,71.071112689453,142.660433438335,2373
"269",9005,151960.110904129,151.960110904129,87378300.505127,87.378300505127,173.910581947303,2418
"270",9006,68107.1226880834,68.1071226880834,22962784.509277,22.962784509277,296.597839258423,2453
"271",9007,175101.862807337,175.101862807337,112537103.706055,112.537103706055,155.594783445556,2393
"272",9008,32970.7388757682,32.9707388757682,63074818.202393,63.074818202393,52.2724279124713,1835
"273",9009,91782.2844225004,91.7822844225004,296728863.272217,296.728863272217,30.9313638755459,1281
"274",9010,123189.807946865,123.189807946865,95358340.985107,95.358340985107,129.186190399542,2344
"275",9011,51840.5723180039,51.8405723180039,85374249.482666,85.374249482666,60.7215555417906,1961
"276",9012,255208.52569046,255.20852569046,312852613.805908,312.852613805908,81.5746822715663,2169
"277",9013,56238.7448825451,56.2387448825451,113504302.779053,113.504302779053,49.5476766127705,1784
"278",9014,90972.315545883,90.972315545883,26549003.100342,26.549003100342,342.658122423855,2454
"279",9015,77186.9480941428,77.1869480941428,32335244.968506,32.335244968506,238.708406784367,2445
"280",9016,99583.3953192158,99.5833953192158,46121838.688965,46.121838688965,215.913758319097,2439
"281",9017,85589.688646688,85.589688646688,33666050.200439,33.666050200439,254.231453161595,2450
"282",10001,341203.840008034,341.203840008034,3455010709.20019,3455.01070920019,9.87562322453755,344
"283",10002,106249.40096852,106.24940096852,883485409.66626,883.48540966626,12.026163624893,455
"284",10003,114071.215022428,114.071215022428,1063518283.14575,1063.51828314575,10.7258348850403,400
"285",10004,553436.459426712,553.436459426712,5293506285.86084,5293.50628586084,10.4550071264667,380
"286",10005,1438549.91635455,1438.54991635455,9185100626.19312,9185.10062619312,15.6617763364752,637
"287",10006,215274.87688241,215.27487688241,2166515599.9187,2166.5155999187,9.93645634910212,349
"288",10007,556171.413049383,556.171413049383,834464476.218018,834.464476218018,66.6501006214282,2027
"289",10008,213665.383518827,213.665383518827,1303103461.05005,1303.10346105005,16.396655362012,673
"290",10009,223763.045193452,223.763045193452,5435943516.69312,5435.94351669312,4.11636074779481,103
"291",10010,316413.024778761,316.413024778761,4647891960.5918,4647.8919605918,6.80766737827686,215
"292",10011,204551.736010858,204.551736010858,2481519681.95801,2481.51968195801,8.2430027655255,273
"293",10012,385595.281560447,385.595281560447,2126788920.79053,2126.78892079053,18.1303973229803,762
"294",10013,452988.387310368,452.988387310368,7662064078.77661,7662.06407877661,5.91209343400187,182
"295",10014,684724.727681618,684.724727681618,8283423014.35425,8283.42301435425,8.26620500359653,276
"296",10015,120413.411837616,120.413411837616,2363619668.56421,2363.61966856421,5.09444956136965,145
"297",10016,154068.706590313,154.068706590313,1173017461.98657,1173.01746198657,13.1343915656114,512
"298",10017,150153.754117157,150.153754117157,3613880243.38672,3613.88024338672,4.15491781699001,104
"299",10018,257445.407266051,257.445407266051,3495987854.10815,3495.98785410815,7.36402464795539,240
"300",10019,68096.1919189339,68.0961919189339,1692030644.27685,1692.03064427685,4.02452474186938,99
"301",10020,114159.511400409,114.159511400409,1015317258.18359,1015.31725818359,11.2437280544842,418
"302",10021,138778.149671127,138.778149671127,1666097446.36963,1666.09744636963,8.3295337840845,282
"303",10022,60719.3743003615,60.7193743003615,1115289763.16602,1115.28976316602,5.44426895195335,162
"304",10023,597396.119749861,597.396119749861,6869041587.82031,6869.04158782031,8.69693554933662,300
"305",10024,118120.29039533,118.12029039533,1418537704.54126,1418.53770454126,8.32690523608808,280
"306",10025,9783.9066304275,9.7839066304275,2286993364.33545,2286.99336433545,0.427806515882502,5
"307",10026,358708.57460574,358.70857460574,5424524953.01831,5424.52495301831,6.61271867513759,205
"308",10027,60552.3618074061,60.5523618074061,2384400554.78857,2384.40055478857,2.53952137721992,44
"309",10028,154020.181188697,154.020181188697,1384904034.77368,1384.90403477368,11.1213612872365,415
"310",10029,40269.7126998871,40.2697126998871,598795590.457275,598.795590457275,6.7251184446991,210
"311",10030,1177.5231735079,1.1775231735079,1779758355.99048,1779.75835599048,0.0661619690979105,2
"312",10031,163989.980594821,163.989980594821,974849022.52832,974.84902252832,16.822090067804,697
"313",10032,402969.436091192,402.969436091192,6337329192.86475,6337.32919286475,6.35866346575304,196
"314",10033,152412.347428663,152.412347428663,1452362634.2876,1452.3626342876,10.4940972612824,385
"315",10034,205951.636168653,205.951636168652,5741311696.99902,5741.31169699902,3.58718785946255,77
"316",10035,211087.548820607,211.087548820607,6009886159.17261,6009.88615917261,3.5123385573358,73
"317",10036,300453.666658267,300.453666658267,4701371897.89062,4701.37189789063,6.39076578462282,198
"318",10037,159564.069908349,159.564069908349,1611392019.18237,1611.39201918237,9.90225022892398,346
"319",10038,94609.1462247857,94.6091462247857,365695288.852539,365.695288852539,25.8710322798103,1081
"320",10039,275947.220081819,275.947220081819,1832474472.3938,1832.4744723938,15.05872110302,609
"321",11001,332959.496760458,332.959496760458,610286193.382568,610.286193382568,54.5579271448037,1868
"322",11002,444688.717514107,444.688717514107,871407486.931641,871.407486931641,51.0310875432025,1811
"323",11003,736172.483938509,736.172483938509,1540121545.90772,1540.12154590772,47.7996354180361,1738
"324",11004,294424.192974224,294.424192974224,370889636.091553,370.889636091553,79.3832354219643,2150
"325",11005,339913.783509981,339.913783509981,416947284.914795,416.947284914795,81.5244026782533,2168
"326",11006,178697.914445306,178.697914445306,311147983.170898,311.147983170898,57.4318086925076,1906
"327",11007,721972.79452698,721.97279452698,548540647.291016,548.540647291016,131.617009257648,2352
"328",11008,273309.335306218,273.309335306218,812894189.244873,812.894189244873,33.6217602391899,1367
"329",11009,286612.111232993,286.612111232993,484492776.615234,484.492776615234,59.1571484791423,1935
"330",11010,98204.1387715271,98.2041387715271,122867141.628906,122.867141628906,79.9270964308194,2155
"331",11011,140162.974470395,140.162974470395,332539215.299072,332.539215299072,42.1493069153777,1619
"332",11012,103553.076725941,103.553076725941,258155567.471191,258.155567471191,40.1126645225255,1561
"333",11013,184471.022431124,184.471022431124,228697285.438721,228.697285438721,80.6616580853789,2161
"334",11014,664959.878910836,664.959878910836,1640579618.25757,1640.57961825757,40.5320090235595,1571
"335",11015,527246.200545798,527.246200545798,1005042720.7168,1005.0427207168,52.4600785297729,1839
"336",11016,72674.4891509819,72.6744891509819,126518758.958496,126.518758958496,57.4416709025912,1907
"337",11017,684793.856314867,684.793856314867,843862043.587158,843.862043587158,81.1499772408164,2163
"338",11018,65619.2315533183,65.6192315533183,174010896.676514,174.010896676514,37.7098404793031,1490
"339",11019,442497.91859308,442.49791859308,876423001.152344,876.423001152344,50.489080958769,1803
"340",11020,1097560.36761092,1097.56036761092,1210431200.63501,1210.43120063501,90.6751550220391,2215
"341",11021,66701.8399592327,66.7018399592327,158583529.405762,158.583529405762,42.0610136558161,1617
"342",11022,207667.996151163,207.667996151163,1016305453.87256,1016.30545387256,20.4336201640815,874
"343",11023,756615.917339219,756.615917339219,1548695680.89038,1548.69568089038,48.8550414826639,1766
"344",11024,87416.5603257061,87.4165603257061,59387309.219727,59.387309219727,147.197375119781,2377
"345",11025,205418.337352575,205.418337352575,288119584.208984,288.119584208984,71.296207759198,2083
"346",11026,212214.167250938,212.214167250938,436889831.469238,436.889831469238,48.5738398939781,1757
"347",11027,512520.273448216,512.520273448216,749306715.242432,749.306715242432,68.3992633487069,2056
"348",11028,343125.728287692,343.125728287692,588395612.516357,588.395612516357,58.3154804333545,1921
"349",11029,342108.114076788,342.108114076788,1003418360.01196,1003.41836001196,34.094264935785,1383
"350",11030,744811.121862963,744.811121862963,2977961496.72534,2977.96149672534,25.010770712851,1048
"351",11031,337503.550512229,337.503550512229,421629480.753174,421.629480753174,80.047426927864,2156
"352",11032,367593.77800849,367.59377800849,543241864.928223,543.241864928223,67.6666880335261,2045
"353",11033,712158.096968253,712.158096968253,2012045976.65405,2012.04597665405,35.3947228458736,1410
"354",11034,93784.3431127164,93.7843431127164,192875974.470459,192.875974470459,48.6241707243224,1760
"355",11035,250114.484943159,250.114484943159,425477082.936035,425.477082936035,58.7844786415348,1930
"356",11036,48171.1213763069,48.1711213763069,82992511.594482,82.992511594482,58.0427323511796,1915
"357",11037,626602.891439971,626.602891439971,533744745.509521,533.744745509521,117.397481982105,2319
"358",11038,118768.942125091,118.768942125091,119923770.889648,119.923770889648,99.0370309772703,2255
"359",11039,189705.590510672,189.705590510672,331644251.707764,331.644251707764,57.2015313197212,1904
"360",11040,165114.267309587,165.114267309587,405695515.783936,405.695515783936,40.6990614600539,1577
"361",11041,104409.915819678,104.409915819678,115476815.686523,115.476815686523,90.4163447865695,2214
"362",11042,425664.991960704,425.664991960704,813177876.212891,813.177876212891,52.3458648362519,1837
"363",11043,260245.230071766,260.245230071766,1037474271.12427,1037.47427112427,25.084499665688,1053
"364",11044,149942.516168902,149.942516168902,127433576.378418,127.433576378418,117.663272451558,2320
"365",11045,357518.804407056,357.518804407057,902690640.055908,902.690640055908,39.6059057823967,1549
"366",11046,261191.718465178,261.191718465178,661331870.782471,661.331870782471,39.4948028372113,1546
"367",12001,646469.403682096,646.469403682096,1731308744.32434,1731.30874432434,37.339925983819,1481
"368",12002,242607.668880041,242.607668880041,870544033.323486,870.544033323486,27.868512056057,1176
"369",12003,399921.473542606,399.921473542606,1991592274.46472,1991.59227446472,20.080489298448,858
"370",12004,129042.401215789,129.042401215788,470121070.851685,470.121070851685,27.448759312577,1153
"371",12005,47368.5413539498,47.3685413539498,93827217.557373,93.827217557373,50.4848620550696,1802
"372",12006,206994.144355032,206.994144355032,625618761.651245,625.618761651245,33.0863070360447,1351
"373",12007,159251.656443842,159.251656443842,752167213.530762,752.167213530762,21.1723741182889,901
"374",12008,114760.330206508,114.760330206508,556768916.2677,556.7689162677,20.6118421581083,876
"375",12009,120182.807090576,120.182807090576,146640131.30957,146.64013130957,81.9576510313263,2174
"376",12010,177361.116284131,177.361116284131,573438447.323975,573.438447323975,30.929407874866,1280
"377",12011,279277.88917231,279.27788917231,1450284802.56543,1450.28480256543,19.2567617531599,825
"378",12012,276518.004195478,276.518004195478,1053894939.15454,1053.89493915454,26.2377200916542,1099
"379",12013,78740.9551029716,78.7409551029716,397185625.973755,397.185625973755,19.8247242482472,846
"380",12014,81456.5102492654,81.4565102492654,230287217.552734,230.287217552734,35.3717028304502,1408
"381",12015,72718.6080743541,72.7186080743541,303013095.2052,303.0130952052,23.9985034393016,1007
"382",12016,101452.272571874,101.452272571874,2638189706.82117,2638.18970682117,3.84552605559654,90
"383",12017,158485.848746843,158.485848746843,444710076.576172,444.710076576172,35.6380161131108,1422
"384",12018,77511.8214220262,77.5118214220262,297589216.447632,297.589216447632,26.0465827180489,1090
"385",12019,79746.796098363,79.746796098363,731271197.441772,731.271197441772,10.9052286453157,409
"386",12020,120216.978044754,120.216978044754,306699587.964966,306.699587964966,39.1969806162523,1536
"387",12021,317069.919687073,317.069919687073,1813170679.23169,1813.17067923169,17.4870420815225,729
"388",12022,596639.029163106,596.639029163106,3350840178.53479,3350.84017853479,17.8056546231338,749
"389",12023,139447.378492238,139.447378492238,634178635.109619,634.178635109619,21.9886591525012,934
"390",12024,83958.8105816613,83.9588105816613,239011950.395752,239.011950395752,35.1274530175766,1401
"391",12025,50920.5849673122,50.9205849673122,314920411.689575,314.920411689575,16.1693504381373,662
"392",12026,98613.7841895964,98.6137841895964,372226224.019775,372.226224019775,26.4929706254005,1108
"393",12027,181459.261508465,181.459261508465,1330609746.04077,1330.60974604077,13.6373013987307,540
"394",12028,500674.834950976,500.674834950976,749660193.584229,749.660193584229,66.7869041514903,2030
"395",12029,588099.876587998,588.099876587998,2181508053.75708,2181.50805375708,26.9584095999622,1129
"396",12030,83126.9498338426,83.1269498338426,285263520.147339,285.263520147339,29.1404066636026,1220
"397",12031,80522.9597984849,80.5229597984849,259245934.580078,259.245934580078,31.0604522801542,1287
